altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
567,22.0,2017-11-24,10,14,17:26,14:33,02:48,5530E,GRANADA AEROPUERTO,"0,0","957,1","953,8",GRANADA,"5,8","9,0","24,6","14,0","3,4","0,3"
567,14.0,2017-11-25,24,15,18:11,14:08,07:14,5530E,GRANADA AEROPUERTO,"0,0","957,1","954,2",GRANADA,"5,0","2,3","17,9","9,7","1,5","0,8"
567,25.0,2017-11-26,Varias,00,15:21,14:52,Varias,5530E,GRANADA AEROPUERTO,"0,0","961,1","956,6",GRANADA,"5,0","7,6","22,3","14,0","5,7","0,6"
567,23.0,2017-11-27,Varias,24,16:32,13:42,06:19,5530E,GRANADA AEROPUERTO,"0,0","962,0","958,0",GRANADA,"6,7","5,2","20,2","13,3","6,4","0,8"
567,22.0,2017-11-28,00,24,17:31,14:07,02:08,5530E,GRANADA AEROPUERTO,"52,1","958,1","945,9",GRANADA,"4,2","0,0","15,6","10,4","5,3","0,3"
567,34.0,2017-11-29,00,14,04:54,13:40,23:54,5530E,GRANADA AEROPUERTO,"13,7","946,0","938,9",GRANADA,"9,7","0,1","16,8","12,2","7,5","1,7"
567,99.0,2017-11-30,Varias,01,Varias,12:31,23:55,5530E,GRANADA AEROPUERTO,"0,1","953,7","942,0",GRANADA,"9,2","2,3","13,0","7,7","2,4","2,2"
567,99.0,2017-12-01,Varias,15,18:17,14:18,07:15,5530E,GRANADA AEROPUERTO,"0,0","955,0","950,5",GRANADA,"8,3","9,2","12,3","5,2","-1,8","1,9"
567,2.0,2017-12-02,Varias,15,04:14,13:47,23:43,5530E,GRANADA AEROPUERTO,"0,0","957,5","954,4",GRANADA,"11,4","9,1","11,2","5,0","-1,2","3,6"
567,4.0,2017-12-03,Varias,01,09:49,15:06,04:07,5530E,GRANADA AEROPUERTO,"0,0","963,3","956,9",GRANADA,"6,1","9,1","12,2","5,0","-2,2","1,1"
567,21.0,2017-12-04,23,05,17:11,15:06,07:00,5530E,GRANADA AEROPUERTO,"0,0","966,6","963,0",GRANADA,"5,8","9,2","14,4","4,8","-4,7","1,1"
567,14.0,2017-12-05,Varias,15,17:23,16:03,06:16,5530E,GRANADA AEROPUERTO,"0,0","967,6","964,7",GRANADA,"4,2","9,2","15,8","6,2","-3,3","0,8"
567,17.0,2017-12-06,Varias,16,17:47,13:40,07:02,5530E,GRANADA AEROPUERTO,"0,0","966,9","962,9",GRANADA,"4,7","9,0","16,0","6,4","-3,1","0,6"
567,20.0,2017-12-07,Varias,15,17:28,14:55,06:31,5530E,GRANADA AEROPUERTO,"0,0","965,2","961,8",GRANADA,"4,7","8,9","16,1","6,2","-3,8","0,8"
567,22.0,2017-12-08,09,16,19:06,14:36,07:02,5530E,GRANADA AEROPUERTO,"0,0","963,6","959,6",GRANADA,"3,1","8,7","16,4","6,6","-3,2","0,3"
567,99.0,2017-12-09,Varias,14,Varias,14:16,02:23,5530E,GRANADA AEROPUERTO,"0,0","960,8","958,4",GRANADA,"8,3","3,7","15,3","8,0","0,8","2,5"
567,26.0,2017-12-10,00,24,13:17,12:41,03:10,5530E,GRANADA AEROPUERTO,"0,0","959,9","943,0",GRANADA,"9,7","2,0","15,2","11,6","8,1","2,5"
567,23.0,2017-12-11,00,07,06:30,06:25,23:56,5530E,GRANADA AEROPUERTO,"10,1","943,0","931,7",GRANADA,"18,9","0,4","15,4","10,2","5,0","4,7"
567,2.0,2017-12-12,Varias,00,10:31,14:40,23:57,5530E,GRANADA AEROPUERTO,"0,1","958,1","942,4",GRANADA,"12,8","8,4","11,4","5,3","-0,8","3,3"
567,14.0,2017-12-13,Varias,01,08:20,15:34,07:07,5530E,GRANADA AEROPUERTO,"0,0","962,6","958,0",GRANADA,"4,2","9,0","13,3","5,1","-3,1","0,6"
567,31.0,2017-12-14,00,24,13:35,15:15,07:14,5530E,GRANADA AEROPUERTO,"0,0","960,9","953,4",GRANADA,"4,7","7,8","14,1","6,0","-2,0","0,6"
567,28.0,2017-12-15,00,21,22:58,12:23,Varias,5530E,GRANADA AEROPUERTO,"8,7","953,4","946,8",GRANADA,"8,9","0,9","14,9","11,8","8,8","1,9"
567,99.0,2017-12-16,Varias,01,Varias,13:40,23:37,5530E,GRANADA AEROPUERTO,"0,0","957,7","947,1",GRANADA,"12,8","9,0","13,5","7,6","1,7","1,7"
567,3.0,2017-12-17,Varias,00,18:30,15:23,06:42,5530E,GRANADA AEROPUERTO,"0,0","963,8","957,7",GRANADA,"8,9","9,0","12,8","5,3","-2,2","0,8"
567,27.0,2017-12-18,Varias,24,14:54,15:21,07:38,5530E,GRANADA AEROPUERTO,"0,0","964,4","959,1",GRANADA,"6,1","9,0","11,8","4,2","-3,3","0,3"
567,3.0,2017-12-19,Varias,05,16:22,12:38,04:57,5530E,GRANADA AEROPUERTO,"0,0","963,8","958,4",GRANADA,"8,9","8,4","15,9","8,0","0,1","1,4"
567,30.0,2017-12-20,Varias,15,16:05,14:41,07:45,5530E,GRANADA AEROPUERTO,"0,0","966,0","962,3",GRANADA,"4,7","8,5","13,4","5,2","-2,9","0,6"
567,20.0,2017-12-21,Varias,00,17:42,14:54,05:24,5530E,GRANADA AEROPUERTO,"0,0","970,4","965,0",GRANADA,"5,0","9,0","15,1","6,2","-2,7","1,1"
567,14.0,2017-12-22,Varias,Varias,17:12,15:12,07:07,5530E,GRANADA AEROPUERTO,"0,0","970,3","965,5",GRANADA,"5,0","9,0","14,6","6,2","-2,1","0,8"
567,25.0,2017-12-23,Varias,14,16:41,15:08,07:32,5530E,GRANADA AEROPUERTO,"0,0","966,2","963,2",GRANADA,"5,8","9,0","16,6","7,1","-2,4","0,3"
567,21.0,2017-12-24,00,15,17:52,13:47,07:18,5530E,GRANADA AEROPUERTO,"0,0","966,1","961,0",GRANADA,"5,0","8,8","15,9","7,6","-0,8","1,4"
567,29.0,2017-12-25,00,15,20:03,14:03,07:03,5530E,GRANADA AEROPUERTO,"0,8","961,5","957,7",GRANADA,"4,7","5,0","12,8","5,7","-1,4","0,3"
567,27.0,2017-12-26,00,24,12:54,11:51,19:30,5530E,GRANADA AEROPUERTO,"9,2","958,6","953,4",GRANADA,"11,7","2,0","12,3","9,2","6,0","3,6"
567,35.0,2017-12-27,00,06,13:22,13:08,00:19,5530E,GRANADA AEROPUERTO,"2,2","953,6","946,6",GRANADA,"16,4","1,2","13,7","10,2","6,6","7,2"
567,29.0,2017-12-28,Varias,06,12:06,13:24,Varias,5530E,GRANADA AEROPUERTO,"1,3","955,3","950,6",GRANADA,"10,3","0,1","14,0","10,9","7,8","4,2"
567,25.0,2017-12-29,Varias,01,00:45,15:13,23:30,5530E,GRANADA AEROPUERTO,"0,2","962,4","955,2",GRANADA,"6,7","0,6","14,6","10,5","6,4","1,4"
567,99.0,2017-12-30,Varias,17,Varias,15:55,Varias,5530E,GRANADA AEROPUERTO,"0,1","963,1","960,0",GRANADA,"3,1","2,9","13,4","9,0","4,5","0,0"
567,30.0,2017-12-31,Varias,06,15:00,13:45,07:31,5530E,GRANADA AEROPUERTO,"0,0","965,7","959,7",GRANADA,"8,9","1,5","13,6","8,4","3,1","1,7"
567,4.0,2018-01-01,Varias,15,16:55,15:14,07:07,5530E,GRANADA AEROPUERTO,"0,0","968,7","964,7",GRANADA,"6,7","9,0","15,8","8,0","0,1","1,1"
