fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2017-02-27,60.97222222222222,68.5,89.0,35.0,28.0,0.0,954.1,951.4,9.7,7.0,17.6,11.5,5.4,2.8,20.465277777777782
2017-02-28,20.465277777777782,18.0,39.0,6.0,99.0,0.0,954.9,951.2,10.3,3.8,16.2,9.6,3.1,1.9,18.664335664335663
2017-03-01,18.664335664335663,17.0,36.0,8.0,99.0,0.0,954.9,951.8,5.8,10.8,20.9,11.0,1.0,1.7,24.41666666666667
2017-03-02,24.41666666666667,21.0,64.0,7.0,28.0,0.0,954.8,949.6,5.8,10.9,22.3,12.0,1.8,1.1,19.99295774647887
2017-03-03,19.99295774647887,8.5,73.0,1.0,26.0,6.0,949.9,940.5,26.4,4.6,20.4,11.1,1.8,5.6,7.840277777777778
2017-03-04,7.840277777777778,7.0,27.0,2.0,99.0,4.6,950.3,942.2,17.5,0.0,13.4,9.4,5.4,5.3,10.104166666666666
2017-03-05,10.104166666666666,9.0,25.0,4.0,29.0,0.0,959.9,950.3,4.7,0.9,15.0,9.3,3.6,0.8,17.458333333333332
2017-03-06,17.458333333333332,17.0,36.0,2.0,36.0,0.0,961.2,958.0,7.2,7.8,19.7,14.0,8.3,2.2,20.180555555555557
2017-03-07,20.180555555555557,20.0,46.0,6.0,34.0,0.0,962.0,957.1,7.2,10.8,24.8,14.1,3.4,1.4,17.63888888888889
2017-03-08,17.63888888888889,14.0,73.0,4.0,17.0,0.0,961.0,957.5,6.1,11.1,27.8,15.3,2.8,1.4,18.07638888888889
2017-03-09,18.07638888888889,16.0,65.0,7.0,17.0,0.0,961.5,957.4,8.3,11.1,27.4,15.7,4.0,2.2,22.86065573770492
2017-03-10,22.86065573770492,15.0,91.0,4.0,23.0,0.0,959.0,953.5,5.0,11.3,29.7,16.6,3.4,0.3,26.375
2017-03-11,26.375,20.5,83.0,8.0,33.0,0.0,956.1,951.0,8.9,10.9,28.1,16.0,4.0,1.7,25.51388888888889
2017-03-12,25.51388888888889,20.0,92.0,7.0,35.0,0.0,953.4,949.2,13.3,9.8,23.0,15.6,8.3,4.2,3.875
2017-03-13,3.875,2.0,27.0,0.0,3.0,4.7,952.4,948.3,15.3,0.4,10.8,7.8,4.7,2.8,11.034722222222221
2017-03-14,11.034722222222221,11.0,25.0,0.0,7.0,6.4,954.6,951.4,16.1,0.0,15.6,9.2,2.7,1.1,16.71875
2017-03-15,16.71875,16.0,28.0,10.0,6.0,0.0,954.0,950.8,15.0,11.2,21.9,13.3,4.7,2.5,13.042253521126758
2017-03-16,13.042253521126758,11.0,36.0,3.0,9.0,0.0,953.6,949.5,8.9,7.5,21.6,11.8,2.0,1.9,22.265734265734267
2017-03-17,22.265734265734267,21.0,39.0,8.0,3.0,0.0,954.1,950.4,6.7,9.9,21.5,13.0,4.5,1.7,37.951388888888886
2017-03-18,37.951388888888886,39.0,51.0,27.0,99.0,0.0,955.1,951.6,7.2,11.1,23.2,13.0,2.9,1.4,28.375
2017-03-19,28.375,28.0,52.0,15.0,27.0,0.0,955.0,948.2,7.8,11.4,24.1,12.6,1.0,0.8,30.402777777777782
