fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2017-01-25,41.85416666666666,36.5,115.0,17.0,27.0,0.0,958.0,952.3,8.9,9.5,15.0,5.2,-4.5,2.5,42.78472222222222
2017-01-26,42.78472222222222,43.0,88.0,14.0,99.0,0.6,953.9,946.2,12.5,2.4,12.3,4.8,-2.8,1.1,13.161971830985912
2017-01-27,13.161971830985912,12.0,22.0,9.0,29.0,4.2,953.2,945.0,18.1,2.6,10.9,8.4,5.9,5.6,12.513888888888891
2017-01-28,12.513888888888891,10.0,37.0,5.0,32.0,0.0,960.4,953.2,10.3,8.2,13.1,8.4,3.6,4.4,29.965277777777782
2017-01-29,29.965277777777782,25.0,73.0,14.0,22.0,0.0,960.5,957.3,5.0,7.3,17.4,9.0,0.7,0.8,37.388888888888886
2017-01-30,37.388888888888886,36.0,69.0,11.0,17.0,0.0,960.2,952.9,5.0,9.7,20.9,10.6,0.2,1.1,32.09027777777778
2017-01-31,32.09027777777778,27.5,80.0,10.0,23.0,0.0,952.9,948.2,6.7,9.5,21.9,11.2,0.5,1.4,35.548611111111114
2017-02-01,35.548611111111114,31.0,97.0,16.0,28.0,0.0,954.7,951.9,8.3,9.6,17.6,8.8,0.1,2.8,37.423611111111114
2017-02-02,37.423611111111114,35.0,72.0,18.0,99.0,0.9,956.0,951.2,5.0,0.2,15.2,9.2,3.3,1.1,34.770833333333336
2017-02-03,34.770833333333336,33.5,60.0,21.0,99.0,0.05,957.9,955.1,11.4,6.8,16.2,11.0,5.8,2.2,23.805555555555557
2017-02-04,23.805555555555557,24.0,39.0,13.0,27.0,4.6,958.3,955.0,10.8,1.6,16.4,12.0,7.6,3.1,15.16058394160584
2017-02-05,15.16058394160584,15.0,27.0,5.0,31.0,0.1,963.1,953.0,17.5,4.6,14.9,11.2,7.6,6.7,18.17361111111111
2017-02-06,18.17361111111111,17.0,38.0,6.0,99.0,0.0,964.5,961.1,9.2,9.9,17.3,10.0,2.6,1.4,31.118055555555557
2017-02-07,31.118055555555557,30.0,64.0,10.0,34.0,0.0,962.2,956.6,9.7,5.0,17.7,9.3,0.9,2.2,15.826388888888891
2017-02-08,15.826388888888891,17.0,62.0,5.0,4.0,0.0,959.8,957.4,10.3,10.0,15.3,8.9,2.5,3.1,31.685714285714287
2017-02-09,31.685714285714287,24.0,83.0,14.0,16.0,0.0,959.0,947.1,8.3,8.4,18.6,7.8,-3.1,1.4,27.034722222222218
2017-02-10,27.034722222222218,25.0,69.0,9.0,27.0,21.7,947.7,945.1,10.8,0.0,7.1,3.8,0.6,1.9,15.909722222222221
2017-02-11,15.909722222222221,11.0,58.0,6.0,12.0,2.9,945.3,936.9,10.8,3.4,14.5,9.6,4.7,2.8,12.541666666666664
2017-02-12,12.541666666666664,12.0,37.0,6.0,15.0,6.4,938.1,931.9,15.3,3.7,18.0,13.2,8.3,5.3,13.708333333333336
2017-02-13,13.708333333333336,12.0,31.0,5.0,27.0,0.4,953.0,933.4,12.5,3.4,15.6,10.1,4.6,3.9,31.3125
2017-02-14,31.3125,29.0,55.0,17.0,99.0,0.0,959.2,952.9,4.2,6.3,17.0,8.8,0.7,0.3,23.9375
2017-02-15,23.9375,23.5,55.0,9.0,16.0,0.0,962.2,958.4,7.8,9.6,19.0,10.0,1.1,0.8,33.388888888888886
