FECHA-HORA,SO2,PART,NO2,CO,O3
17/09/18-15:40,4,55,14, ,85
17/09/18-15:50,4,55,10, ,90
17/09/18-16:00,4,55,9, ,92
17/09/18-16:10,4,50,9, ,94
17/09/18-16:20,4,49,37, ,50
17/09/18-16:30,3,49,49, ,55
17/09/18-16:40,4,49,34, ,77
17/09/18-16:50,4,49,12, ,98
17/09/18-17:00,3,49,8, ,98
17/09/18-17:10,3,48,8, ,99
17/09/18-17:20,4,48,8, ,97
17/09/18-17:30,3,47,12, ,89
17/09/18-17:40,4,47,12, ,82
17/09/18-17:50,3,47,8, ,73
17/09/18-18:00,3,48,13, ,64
17/09/18-18:10,3,48,16, ,60
17/09/18-18:20,4,48,12, ,72
17/09/18-18:30,4,48,6, ,77
17/09/18-18:40,3,48,6, ,80
17/09/18-18:50,3,48,5, ,81
17/09/18-19:00,4,48,6, ,77
17/09/18-19:10,5,41,7, ,80
17/09/18-19:20,3,40,10, ,76
17/09/18-19:30,4,40,12, ,77
17/09/18-19:40,3,40,10, ,73
17/09/18-19:50,4,40,9, ,74
17/09/18-20:00,4,40,26, ,46
17/09/18-20:10,4,61,30, ,50
17/09/18-20:20,3,64,31, ,44
17/09/18-20:30,5,64,21, ,54
17/09/18-20:40,4,64,18, ,59
17/09/18-20:50,5,64,22, ,52
17/09/18-21:00,4,64,14, ,61
17/09/18-21:10,4,65,13, ,58
17/09/18-21:20,4,65,18, ,59
17/09/18-21:30,4,65,17, ,55
17/09/18-21:40,4,65,18, ,53
17/09/18-21:50,5,65,19, ,41
17/09/18-22:00,3,65,38, ,18
17/09/18-22:10,4,65,62, ,8
17/09/18-22:20,4,64,57, ,7
17/09/18-22:30,4,65,52, ,12
17/09/18-22:40,4,64,51, ,15
17/09/18-22:50,5,64,42, ,22
17/09/18-23:00,4,65,27, ,36
17/09/18-23:10,4,68,20, ,36
17/09/18-23:20,4,68,30, ,29
17/09/18-23:30,4,68,32, ,31
17/09/18-23:40,4,68,33, ,26
17/09/18-23:50,3,68,36, ,20
18/09/18-00:00,4,68,35, ,19
18/09/18-00:10,4,73,32, ,21
18/09/18-00:20,5,74,29, ,21
18/09/18-00:30,4,74,27, ,24
18/09/18-00:40,4,74,22, ,29
18/09/18-00:50,4,74,25, ,22
18/09/18-01:00,4,74,20, ,26
18/09/18-01:10,4,61,15, ,26
18/09/18-01:20,4,59,20, ,18
18/09/18-01:30,5,59,21, ,14
18/09/18-01:40,4,59,19, ,17
18/09/18-01:50,4,59,23, ,17
18/09/18-02:00,4,59,23, ,14
18/09/18-02:10,4,56,23, ,18
18/09/18-02:20,3,55,15, ,23
18/09/18-02:30,4,55,13, ,25
18/09/18-02:40,4,55,13, ,26
18/09/18-02:50,4,55,14, ,30
18/09/18-03:00,4,55,12, ,31
18/09/18-03:10,4,51,12, ,32
18/09/18-03:20,4,50,7, ,36
18/09/18-03:30,5,50,8, ,35
18/09/18-03:40,5,50,7, ,35
18/09/18-03:50,4,50,8, ,33
18/09/18-04:00,4,50,8, ,30
18/09/18-04:10,4,47,6, ,38
18/09/18-04:20,4,47,6, ,34
18/09/18-04:30,5,46,9, ,29
18/09/18-04:40,4,47,9, ,29
18/09/18-04:50,3,47,7, ,31
18/09/18-05:00,5,47,10, ,25
18/09/18-05:10,4,47,14, ,17
18/09/18-05:20,5,47,12, ,16
18/09/18-05:30,4,47,10, ,16
18/09/18-05:40,5,47,13, ,16
18/09/18-05:50,4,47,21, ,11
18/09/18-06:00,4,47,20, ,11
18/09/18-06:10,4,46,20, ,9
18/09/18-06:20,4,45,20, ,8
18/09/18-06:30,6,45,21, ,7
18/09/18-06:40,4,45,21, ,7
18/09/18-06:50,4,45,21, ,6
18/09/18-07:00,4,45,23, ,6
18/09/18-07:10,4,51,23, ,6
18/09/18-07:20,5,52,21, ,6
18/09/18-07:30,4,52,21, ,6
18/09/18-07:40,5,51,21, ,6
18/09/18-07:50,5,51,23, ,5
18/09/18-08:00,5,52,25, ,6
18/09/18-08:10,5,66,25, ,9
18/09/18-08:20,5,68,25, ,9
18/09/18-08:30,4,68,26, ,10
18/09/18-08:40,5,68,38, ,9
18/09/18-08:50,4,68,28, ,8
18/09/18-09:00,5,68,30, ,9
18/09/18-09:10,5,57,27, ,13
18/09/18-09:20,5,56,29, ,12
18/09/18-09:30,4,56,32, ,14
18/09/18-09:40,5,56,31, ,19
18/09/18-09:50,4,56,24, ,28
18/09/18-10:00,3,56,24, ,27
18/09/18-10:10,4,63,28, ,26
18/09/18-10:20,4,64,26, ,28
18/09/18-10:30, ,63,23, ,33
18/09/18-10:40, ,64,23, ,36
18/09/18-10:50, ,64,23, ,38
18/09/18-11:00, ,64,23, ,40
18/09/18-11:10, , ,23, , 
18/09/18-11:20, , ,20, , 
18/09/18-11:30, , ,21, , 
18/09/18-11:40, , ,22, , 
18/09/18-11:50, , ,28, , 
18/09/18-12:00,3, ,20, , 
18/09/18-12:10,5, ,17, , 
18/09/18-12:20,4, , , , 
18/09/18-12:30,4, , , , 
18/09/18-12:40,4, , , , 
18/09/18-12:50,4, , , , 
18/09/18-13:00,4, , , , 
18/09/18-13:10,4, , , , 
18/09/18-13:20,4, , , , 
18/09/18-13:30,5,44,8, ,78
18/09/18-13:40,5,44,6, ,82
18/09/18-13:50,4,44,3, ,83
18/09/18-14:00,4,44,4, ,86
18/09/18-14:10,3,47,5, ,84
18/09/18-14:20,3,48,3, ,84
18/09/18-14:30,4,48,2, ,89
18/09/18-14:40,3,48,4, ,88
18/09/18-14:50,4,48,2, ,92
18/09/18-15:00,4,48,3, ,92
18/09/18-15:10,4,45,3, ,92
18/09/18-15:20,4,45,3, ,94
18/09/18-15:30,4,45,1, ,94
18/09/18-15:40,4,45,2, ,96
18/09/18-15:50,4,45,1, ,97
18/09/18-16:00,4,45,1, ,98
18/09/18-16:10,4,34,1, ,97
18/09/18-16:20,4,32,1, ,97
18/09/18-16:30,4,32,3, ,97
18/09/18-16:40,3,32,1, ,97
18/09/18-16:50,4,32,2, ,97
18/09/18-17:00,4,32,1, ,99
18/09/18-17:10,4,30,1, ,100
18/09/18-17:20,4,29,2, ,101
18/09/18-17:30,3,29,3, ,99
18/09/18-17:40,4,29,2, ,102
18/09/18-17:50,4,29,3, ,99
18/09/18-18:00,3,29,4, ,101
18/09/18-18:10,3,39,4, ,98
18/09/18-18:20,4,41,5, ,87
18/09/18-18:30,4,41,8, ,85
18/09/18-18:40,4,41,15, ,76
18/09/18-18:50,4,41,18, ,78
18/09/18-19:00,4,41,10, ,80
18/09/18-19:10,4,50,10, ,80
18/09/18-19:20,3,51,14, ,73
18/09/18-19:30,4,51,15, ,72
18/09/18-19:40,4,51,12, ,75
18/09/18-19:50,4,51,14, ,69
18/09/18-20:00,4,51,24, ,57
18/09/18-20:10,4,51,31, ,56
18/09/18-20:20,4,51,26, ,57
18/09/18-20:30,3,51,24, ,55
18/09/18-20:40,4,51,28, ,51
18/09/18-20:50,3,51,30, ,51
18/09/18-21:00,4,51,22, ,55
18/09/18-21:10,4,55,19, ,57
18/09/18-21:20,4,56,18, ,56
18/09/18-21:30,4,56,13, ,64
18/09/18-21:40,3,56,14, ,58
18/09/18-21:50,3,56,17, ,49
18/09/18-22:00,4,56,37, ,22
18/09/18-22:10,4,68,42, ,26
18/09/18-22:20,4,70,44, ,16
18/09/18-22:30,4,70,39, ,27
18/09/18-22:40,4,70,25, ,42
18/09/18-22:50,5,70,14, ,51
18/09/18-23:00,4,70,10, ,53
18/09/18-23:10,4,53,14, ,52
18/09/18-23:20,4,51,11, ,51
18/09/18-23:30,4,51,26, ,29
18/09/18-23:40,4,51,39, ,22
18/09/18-23:50,3,51,37, ,25
19/09/18-00:00,4,51,29, ,32
19/09/18-00:10,4,48,24, ,37
19/09/18-00:20,4,48,25, ,35
19/09/18-00:30,4,48,21, ,38
19/09/18-00:40,4,48,17, ,46
19/09/18-00:50,4,48,13, ,52
19/09/18-01:00,4,48,12, ,51
19/09/18-01:10,4,39,11, ,47
19/09/18-01:20,4,38,15, ,41
19/09/18-01:30,4,38,12, ,52
19/09/18-01:40,5,38,7, ,54
19/09/18-01:50,5,38,8, ,50
19/09/18-02:00,4,38,10, ,49
19/09/18-02:10,4,36,11, ,46
19/09/18-02:20,5,36,15, ,41
19/09/18-02:30,4,36,13, ,38
19/09/18-02:40,4,36,12, ,46
19/09/18-02:50,4,36,9, ,50
19/09/18-03:00,5,36,10, ,38
19/09/18-03:10,4,39,10, ,40
19/09/18-03:20,4,40,8, ,38
19/09/18-03:30,3,40,11, ,33
19/09/18-03:40,5,40,12, ,31
19/09/18-03:50,5,40,12, ,32
19/09/18-04:00,4,40,11, ,37
19/09/18-04:10,4,37,11, ,28
19/09/18-04:20,5,36,10, ,33
19/09/18-04:30,4,37,12, ,30
19/09/18-04:40,5,37,13, ,27
19/09/18-04:50,5,37,15, ,26
19/09/18-05:00,5,37,20, ,18
19/09/18-05:10,5,44,18, ,21
19/09/18-05:20,4,46,16, ,26
19/09/18-05:30,4,46,11, ,35
19/09/18-05:40,4,46,14, ,30
19/09/18-05:50,4,46,25, ,20
19/09/18-06:00,5,46,20, ,28
19/09/18-06:10,4,48,13, ,29
19/09/18-06:20,4,49,13, ,28
19/09/18-06:30,5,49,19, ,20
19/09/18-06:40,5,49,29, ,14
19/09/18-06:50,4,49,37, ,8
19/09/18-07:00,4,49,32, ,13
19/09/18-07:10,4,45,32, ,13
19/09/18-07:20,4,45,35, ,9
19/09/18-07:30,5,45,36, ,11
19/09/18-07:40,5,45,31, ,8
19/09/18-07:50,5,45,41, ,6
19/09/18-08:00,5,45,47, ,5
19/09/18-08:10,5,62,68, ,5
19/09/18-08:20,5,65,59, ,6
19/09/18-08:30,5,65,61, ,7
19/09/18-08:40,5,65,60, ,7
19/09/18-08:50,5,65,59, ,7
19/09/18-09:00,4,65,52, ,7
19/09/18-09:10,5,74,55, ,9
19/09/18-09:20,4,75,52, ,14
19/09/18-09:30,4,75,45, ,23
19/09/18-09:40,4,75,40, ,27
19/09/18-09:50,5,75,39, ,29
19/09/18-10:00,5,76,36, ,34
19/09/18-10:10,4,54,37, ,29
19/09/18-10:20,4,51,38, ,28
19/09/18-10:30,4,51,42, ,29
19/09/18-10:40,4,51,48, ,30
19/09/18-10:50,4,51,49, ,31
19/09/18-11:00,4,51,56, ,17
19/09/18-11:10,5,50,69, ,14
19/09/18-11:20,5,50,57, ,21
19/09/18-11:30,4,50,55, ,24
19/09/18-11:40,4,50,57, ,26
19/09/18-11:50,4,50,53, ,34
19/09/18-12:00,4,50,45, ,49
19/09/18-12:10,3,89,29, ,67
19/09/18-12:20,3,96,37, ,50
19/09/18-12:30,3,96,37, ,60
19/09/18-12:40,3,96,33, ,71
19/09/18-12:50,4,96,25, ,78
19/09/18-13:00,4,96,19, ,89
19/09/18-13:10,3,56,14, ,101
19/09/18-13:20,3,50,8, ,107
19/09/18-13:30,3,50,8, ,108
19/09/18-13:40,4,50,8, ,109
19/09/18-13:50,3,50,6, ,112
19/09/18-14:00,3,50,4, ,112
19/09/18-14:10,4,37,2, ,114
19/09/18-14:20,4,35,3, ,117
19/09/18-14:30,4,35,3, ,117
19/09/18-14:40,4,35,4, ,120
19/09/18-14:50,4,35,3, ,119
19/09/18-15:00,5,35,5, ,119
19/09/18-15:10,4,34,5, ,118
19/09/18-15:20,4,34,3, ,122
19/09/18-15:30,3,34,3, ,122
19/09/18-15:40,3,34,2, ,125
19/09/18-15:50,4,33,3, ,125
19/09/18-16:00,3,34,4, ,124
19/09/18-16:10,3,36,3, ,126
19/09/18-16:20,3,37,6, ,115
19/09/18-16:30,3,37,6, ,110
19/09/18-16:40,3,37,6, ,106
19/09/18-16:50,3,37,9, ,107
19/09/18-17:00,4,37,9, ,109
19/09/18-17:10,4,44,7, ,100
19/09/18-17:20,3,45,8, ,98
19/09/18-17:30,4,45,7, ,99
19/09/18-17:40,3,45,6, ,102
19/09/18-17:50,4,45,8, ,110
19/09/18-18:00,3,45,5, ,103
19/09/18-18:10,3,43,7, ,104
19/09/18-18:20,4,43,6, ,107
19/09/18-18:30,4,43,13, ,94
19/09/18-18:40,4,43,28, ,77
19/09/18-18:50,4,43,26, ,85
19/09/18-19:00,4,43,7, ,90
19/09/18-19:10,3,31,9, ,78
19/09/18-19:20,4,29,16, ,67
19/09/18-19:30,4,29,13, ,68
19/09/18-19:40,4,29,20, ,57
19/09/18-19:50,5,29,32, ,53
19/09/18-20:00,5,29,27, ,52
19/09/18-20:10,4,24,36, ,48
19/09/18-20:20,4,23,32, ,56
19/09/18-20:30,4,23,30, ,52
19/09/18-20:40,5,23,31, ,46
19/09/18-20:50,4,23,27, ,53
19/09/18-21:00,4,23,30, ,43
19/09/18-21:10,4,28,37, ,34
19/09/18-21:20,4,29,50, ,28
19/09/18-21:30,4,29,56, ,21
19/09/18-21:40,5,29,56, ,18
19/09/18-21:50,4,29,59, ,15
19/09/18-22:00,4,29,72, ,9
19/09/18-22:10,5,29,76, ,7
19/09/18-22:20,4,30,69, ,10
19/09/18-22:30,4,30,57, ,11
19/09/18-22:40,4,30,59, ,9
19/09/18-22:50,5,30,51, ,15
19/09/18-23:00,4,30,43, ,18
19/09/18-23:10,4,30,43, ,18
19/09/18-23:20,4,30,42, ,17
19/09/18-23:30,5,30,40, ,19
19/09/18-23:40,5,30,41, ,15
19/09/18-23:50,5,30,47, ,7
20/09/18-00:00,4,30,49, ,5
20/09/18-00:10,4,31,43, ,8
20/09/18-00:20,4,31,27, ,18
20/09/18-00:30,5,31,25, ,18
20/09/18-00:40,4,31,24, ,19
20/09/18-00:50,5,31,19, ,21
20/09/18-01:00,5,31,19, ,19
20/09/18-01:10,4,25,20, ,17
20/09/18-01:20,4,24,26, ,13
20/09/18-01:30,4,24,30, ,14
20/09/18-01:40,5,24,32, ,20
20/09/18-01:50,4,24,27, ,25
20/09/18-02:00,4,24,24, ,22
20/09/18-02:10,5,26,22, ,16
20/09/18-02:20,5,26,30, ,8
20/09/18-02:30,4,26,30, ,9
20/09/18-02:40,5,26,21, ,15
20/09/18-02:50,5,26,20, ,18
20/09/18-03:00,5,26,21, ,9
20/09/18-03:10,4,24,24, ,8
20/09/18-03:20,5,23,20, ,15
20/09/18-03:30,5,23,20, ,13
20/09/18-03:40,5,23,19, ,16
20/09/18-03:50,4,23,15, ,20
20/09/18-04:00,5,23,15, ,17
20/09/18-04:10,4,26,15, ,16
20/09/18-04:20,3,26,14, ,15
20/09/18-04:30,4,26,14, ,15
20/09/18-04:40,4,26,16, ,15
20/09/18-04:50,4,26,15, ,18
20/09/18-05:00,5,26,14, ,17
20/09/18-05:10,5,18,18, ,13
20/09/18-05:20,4,17,21, ,9
20/09/18-05:30,4,17,25, ,8
20/09/18-05:40,4,17,22, ,12
20/09/18-05:50,4,17,20, ,11
20/09/18-06:00,4,17,20, ,11
20/09/18-06:10,5,28,22, ,14
20/09/18-06:20,5,29,21, ,13
20/09/18-06:30,5,29,25, ,9
20/09/18-06:40,4,29,25, ,11
20/09/18-06:50,4,29,28, ,13
20/09/18-07:00,4,29,31, ,12
20/09/18-07:10,5,26,33, ,8
20/09/18-07:20,5,25,42, ,5
20/09/18-07:30,4,25,47, ,6
20/09/18-07:40,5,25,40, ,7
20/09/18-07:50,4,25,40, ,6
20/09/18-08:00,4,25,36, ,5
20/09/18-08:10,4,32,40, ,6
20/09/18-08:20,4,33,36, ,6
20/09/18-08:30,5,33,41, ,6
20/09/18-08:40,5,33,48, ,9
20/09/18-08:50,4,33,44, ,12
20/09/18-09:00,4,33,42, ,14
20/09/18-09:10,5,38,39, ,21
20/09/18-09:20,4,39,30, ,25
20/09/18-09:30,4,39,34, ,23
20/09/18-09:40,4,39,29, ,29
20/09/18-09:50,5,39,36, ,25
20/09/18-10:00,4,39,36, ,28
20/09/18-10:10,4,37,34, ,25
20/09/18-10:20,4,36,54, ,19
20/09/18-10:30,4,36,58, ,21
20/09/18-10:40,4,37,62, ,21
20/09/18-10:50,4,37,60, ,29
20/09/18-11:00,4,36,56, ,34
20/09/18-11:10,4,46,52, ,39
20/09/18-11:20,4,47,44, ,37
20/09/18-11:30,4,47,40, ,39
20/09/18-11:40,3,47,42, ,40
20/09/18-11:50,3,48,40, ,45
20/09/18-12:00,4,47,41, ,42
20/09/18-12:10,4,40,48, ,37
20/09/18-12:20,4,38,47, ,42
20/09/18-12:30,3,39,41, ,49
20/09/18-12:40,4,38,53, ,39
20/09/18-12:50,4,38,51, ,47
20/09/18-13:00,4,38,37, ,63
20/09/18-13:10,4,31,34, ,63
20/09/18-13:20,3,30,35, ,69
20/09/18-13:30,3,30,25, ,80
20/09/18-13:40,3,30,18, ,90
20/09/18-13:50,3,30,17, ,90
20/09/18-14:00,4,30,21, ,83
20/09/18-14:10,4,30,21, ,90
20/09/18-14:20,4,30,13, ,101
20/09/18-14:30,4,29,18, ,93
20/09/18-14:40,4,30,12, ,101
20/09/18-14:50,4,30,4, ,106
20/09/18-15:00,4,30,3, ,106
20/09/18-15:10,4,31,4, ,103
20/09/18-15:20,4,32,4, ,106
20/09/18-15:30,5,32,5, ,103
20/09/18-15:40,4,32,4, ,100
20/09/18-15:50,4,31,6, ,97
20/09/18-16:00,4,32,4, ,94
20/09/18-16:10,3,26,5, ,92
20/09/18-16:20,4,25,7, ,90
20/09/18-16:30,4,25,8, ,89
20/09/18-16:40,4,25,7, ,89
20/09/18-16:50,5,25,9, ,89
20/09/18-17:00,4,25,10, ,89
20/09/18-17:10,4,36,5, ,92
20/09/18-17:20,3,38,6, ,90
20/09/18-17:30,4,38,6, ,94
20/09/18-17:40,3,38,4, ,97
20/09/18-17:50,4,38,4, ,96
20/09/18-18:00,4,38,4, ,97
20/09/18-18:10,3,32,4, ,97
20/09/18-18:20,3,31,5, ,95
20/09/18-18:30,4,31,7, ,95
20/09/18-18:40,4,31,8, ,97
20/09/18-18:50,3,31,9, ,94
20/09/18-19:00,3,31,12, ,93
20/09/18-19:10,3,30,9, ,93
20/09/18-19:20,4,29,13, ,94
20/09/18-19:30,4,30,10, ,94
20/09/18-19:40,4,30,8, ,94
20/09/18-19:50,4,30,9, ,93
20/09/18-20:00,3,30,9, ,91
20/09/18-20:10,4,29,13, ,85
20/09/18-20:20,4,29,17, ,77
20/09/18-20:30,3,29,21, ,73
20/09/18-20:40,5,29,20, ,74
20/09/18-20:50,4,29,15, ,77
20/09/18-21:00,4,29,19, ,72
20/09/18-21:10,5,29,18, ,75
20/09/18-21:20,4,29,14, ,77
20/09/18-21:30,4,29,13, ,77
20/09/18-21:40,4,29,12, ,75
20/09/18-21:50,4,29,17, ,73
20/09/18-22:00,4,29,20, ,69
20/09/18-22:10,5,37,21, ,62
20/09/18-22:20,5,39,22, ,60
20/09/18-22:30,4,38,25, ,52
20/09/18-22:40,4,38,25, ,47
20/09/18-22:50,4,38,27, ,48
20/09/18-23:00,5,38,28, ,42
20/09/18-23:10,4,35,38, ,31
20/09/18-23:20,4,34,40, ,22
20/09/18-23:30,4,34,45, ,32
20/09/18-23:40,4,34,27, ,39
20/09/18-23:50,4,34,15, ,50
21/09/18-00:00,5,34,12, ,50
21/09/18-00:10,5,39,14, ,48
21/09/18-00:20,4,40,15, ,42
21/09/18-00:30,5,40,27, ,22
21/09/18-00:40,4,40,36, ,19
21/09/18-00:50,4,40,30, ,21
21/09/18-01:00,5,40,29, ,21
21/09/18-01:10,4,40,29, ,21
21/09/18-01:20,4,40,25, ,28
21/09/18-01:30,4,40,19, ,34
21/09/18-01:40,4,40,23, ,22
21/09/18-01:50,5,40,25, ,18
21/09/18-02:00,5,40,34, ,12
21/09/18-02:10,4,32,35, ,9
21/09/18-02:20,5,31,36, ,6
21/09/18-02:30,4,31,35, ,6
21/09/18-02:40,5,31,34, ,6
21/09/18-02:50,4,31,26, ,22
21/09/18-03:00,5,31,15, ,29
21/09/18-03:10,5,32,19, ,28
21/09/18-03:20,4,32,15, ,34
21/09/18-03:30,4,32,12, ,33
21/09/18-03:40,5,32,16, ,31
21/09/18-03:50,4,32,15, ,29
21/09/18-04:00,4,32,15, ,31
21/09/18-04:10,4,33,14, ,32
21/09/18-04:20,5,33,13, ,33
21/09/18-04:30,4,33,10, ,34
21/09/18-04:40,4,33,10, ,34
21/09/18-04:50,4,33,10, ,33
21/09/18-05:00,4,33,15, ,24
21/09/18-05:10,4,34,15, ,25
21/09/18-05:20,5,35,18, ,23
21/09/18-05:30,5,35,19, ,20
21/09/18-05:40,4,35,17, ,19
21/09/18-05:50,5,35,18, ,17
21/09/18-06:00,4,35,18, ,20
21/09/18-06:10,5,32,19, ,18
21/09/18-06:20,4,31,17, ,20
21/09/18-06:30,4,31,18, ,24
21/09/18-06:40,5,31,19, ,20
21/09/18-06:50,4,31,22, ,17
21/09/18-07:00,4,31,19, ,24
21/09/18-07:10,5,36,26, ,22
21/09/18-07:20,3,37,34, ,18
21/09/18-07:30,4,36,34, ,12
21/09/18-07:40,4,37,41, ,5
21/09/18-07:50,5,37,47, ,6
21/09/18-08:00,5,36,41, ,5
21/09/18-08:10,4,42,43, ,5
21/09/18-08:20,4,43,42, ,7
21/09/18-08:30,6,43,46, ,6
21/09/18-08:40,5,43,52, ,7
21/09/18-08:50,5,43,49, ,7
21/09/18-09:00,5,43,50, ,10
21/09/18-09:10,4,64,46, ,13
21/09/18-09:20,5,67,44, ,23
21/09/18-09:30,5,67,23, ,40
21/09/18-09:40,4,67,17, ,45
21/09/18-09:50,4,68,15, ,48
21/09/18-10:00,4,67,19, ,46
21/09/18-10:10,4,35,20, ,42
21/09/18-10:20,4,30,27, ,35
21/09/18-10:30,4,30,30, ,39
21/09/18-10:40,5,30,26,63,42
21/09/18-10:50,4,29,37,68,38
21/09/18-11:00,4,30,40,70,34
21/09/18-11:10,4,39,46,70,30
21/09/18-11:20,4,40,42,61,38
21/09/18-11:30,3,40,30,66,52
21/09/18-11:40,3,40,24,59,59
21/09/18-11:50,4,40,23,68,59
21/09/18-12:00,4,40,21,67,68
21/09/18-12:10,3,40,18,63,70
21/09/18-12:20,4,40,17,77,71
21/09/18-12:30,4,40,16,98,73
21/09/18-12:40,4,40,12,87,86
21/09/18-12:50,4,40,10,76,89
21/09/18-13:00,4,40,11,95,86
21/09/18-13:10,4,39,10,96,87
21/09/18-13:20,4,39,9,98,90
21/09/18-13:30,4,39,9,100,94
21/09/18-13:40,4,39,9,94,99
21/09/18-13:50,4,39,7,101,104
21/09/18-14:00,4,39,6,100,106
21/09/18-14:10,3,35,6,101,107
21/09/18-14:20,4,35,7,104,108
21/09/18-14:30,5,35,6,115,111
21/09/18-14:40,4,35,6,111,114
21/09/18-14:50,5,35,7,106,116
21/09/18-15:00,5,35,7,106,117
21/09/18-15:10,5,37,6,105,114
21/09/18-15:20,5,37,5,105,117
21/09/18-15:30,5,38,4,108,118
21/09/18-15:40,5,37,4,106,118
21/09/18-15:50,5,38,3,105,120
21/09/18-16:00,5,38,3,109,117
21/09/18-16:10,5,31,3,104,120
21/09/18-16:20,5,30,3,104,123
21/09/18-16:30,4,30,3,110,121
21/09/18-16:40,4,30,3,101,120
21/09/18-16:50,4,30,5,102,117
21/09/18-17:00,4,30,3,133,119
21/09/18-17:10,4,27,5,136,115
21/09/18-17:20,5, ,11,81,81
21/09/18-17:30,4, ,6,35,117
21/09/18-17:40,3, ,7,66,110
21/09/18-17:50,4, ,5,60,108
21/09/18-18:00,3, ,6,66,104
21/09/18-18:10,3, ,9,98,103
21/09/18-18:20,4, ,5,101,106
21/09/18-18:30,3, ,9,105,99
21/09/18-18:40,3, ,12,87,99
21/09/18-18:50,4, ,6,64,102
21/09/18-19:00,4, ,7,70,100
21/09/18-19:10,4, ,12,71,96
21/09/18-19:20,4,27,16,66,92
21/09/18-19:30,5,27,16,67,92
21/09/18-19:40,4,27,14,61,94
21/09/18-19:50,3,27,14,62,90
21/09/18-20:00,4,27,15,75,89
21/09/18-20:10,3,24,14,56,89
21/09/18-20:20,4,23,20,78,84
21/09/18-20:30,4,23,19,89,88
21/09/18-20:40,3,23,20,101,81
21/09/18-20:50,3,23,17,97,89
21/09/18-21:00,4,23,16,65,86
21/09/18-21:10,4,30,17,65,89
21/09/18-21:20,3,31,15,64,86
21/09/18-21:30,4,31,18,100,87
21/09/18-21:40,4,31,12,96,92
21/09/18-21:50,4,31,12,96,88
21/09/18-22:00,3,31,14,97,83
21/09/18-22:10,5,26,28,112,61
21/09/18-22:20,3,26,58,156,26
21/09/18-22:30,4,26,73,144,13
21/09/18-22:40,4,26,86,205,6
21/09/18-22:50,4,26,90,218,5
21/09/18-23:00,4,26,85,214,11
21/09/18-23:10,4,36,58,151,32
21/09/18-23:20,4,37,38,140,48
21/09/18-23:30,5,37,26,122,58
21/09/18-23:40,4,38,16,102,67
21/09/18-23:50,4,37,17,107,65
22/09/18-00:00,5,38,18,104,58
22/09/18-00:10,4,28,21,86,56
22/09/18-00:20,4,27,14,68,55
22/09/18-00:30,4,27,25,75,42
22/09/18-00:40,4,27,22,68,51
22/09/18-00:50,4,27,25,86,48
22/09/18-01:00,4,27,30,99,36
22/09/18-01:10,5,22,39,102,30
22/09/18-01:20,4,21,30,103,39
22/09/18-01:30,5,21,26,104,35
22/09/18-01:40,4,22,27,107,33
22/09/18-01:50,4,22,31,102,28
22/09/18-02:00,5,21,32,107,33
22/09/18-02:10,4,28,32,103,31
22/09/18-02:20,5,29,42,102,15
22/09/18-02:30,4,29,42,107,24
22/09/18-02:40,4,29,40,109,25
22/09/18-02:50,4,29,35,102,26
22/09/18-03:00,5,29,37,107,17
22/09/18-03:10,5,29,35,101,18
22/09/18-03:20,4,29,33,97,19
22/09/18-03:30,5,29,32,99,20
22/09/18-03:40,4,29,30,102,24
22/09/18-03:50,4,29,26,99,24
22/09/18-04:00,5,29,26,92,28
22/09/18-04:10,4,31,23,94,31
22/09/18-04:20,4,32,25,93,23
22/09/18-04:30,4,32,33,98,19
22/09/18-04:40,4,32,26,107,30
22/09/18-04:50,4,32,19,103,35
22/09/18-05:00,4,32,13,100,36
22/09/18-05:10,5,24,13,93,38
22/09/18-05:20,4,23,15,100,34
22/09/18-05:30,4,23,22,107,26
22/09/18-05:40,4,23,20,101,22
22/09/18-05:50,4,23,21,105,22
22/09/18-06:00,4,23,20,105,24
22/09/18-06:10,5,26,17,101,34
22/09/18-06:20,4,27,14,105,35
22/09/18-06:30,5,27,20,101,16
22/09/18-06:40,4,27,25,107,23
22/09/18-06:50,5,27,22,107,23
22/09/18-07:00,5,27,20,100,31
22/09/18-07:10,5,29,18,104,25
22/09/18-07:20,4,29,30,110,18
22/09/18-07:30,5,29,33,111,17
22/09/18-07:40,4,29,33,106,13
22/09/18-07:50,4,29,34,106,10
22/09/18-08:00,4,29,33,104,13
22/09/18-08:10,5,28,33,104,11
22/09/18-08:20,5,27,32,111,9
22/09/18-08:30,5,27,37,137,9
22/09/18-08:40,5,27,42,117,11
22/09/18-08:50,5,27,39,142,11
22/09/18-09:00,5,27,31,107,13
22/09/18-09:10,5,34,36,133,16
22/09/18-09:20,5,35,39,175,19
22/09/18-09:30,4,35,27,132,37
22/09/18-09:40,5,35,16,146,49
22/09/18-09:50,4,35,19,141,51
22/09/18-10:00,4,35,20,156,50
22/09/18-10:10,5,37,19,140,53
22/09/18-10:20,3,37,20,153,52
22/09/18-10:30,4,37,22,170,52
22/09/18-10:40,4,37,24,172,54
22/09/18-10:50,4,37,22,192,54
22/09/18-11:00,5,37,27,224,50
22/09/18-11:10,3,30,28,211,54
22/09/18-11:20,4,29,26,225,57
22/09/18-11:30,4,29,24,250,60
22/09/18-11:40,4,29,24,228,64
22/09/18-11:50,4,29,24,214,70
22/09/18-12:00,4,29,23,209,73
22/09/18-12:10,4,40,20,210,79
